Id,Name,Latitude,Longitude,Altitude,Ownership,Type,admin3Name,admin3Pcod,admin2Name,admin2Pcod,admin1Name,admin1Pcod,City,Kebele,Status
1076420,"07 Werabo Health Post",10.517593600000000,38.728188000000003,2418.000000000000000,Public/Government,Health Post,Wegde,ET030416,South Wello,ET0304,Amhara,ET03,wogide,"07",Approved
1075501,"08 BejaChilaga Health post",10.910351570000000,38.867181600000002,3017.000000000000000,Public/Government,Health Post,Sayint,ET030411,South Wello,ET0304,Amhara,ET03,Beja Chilag,"08",Approved
1072722,"08 Degorach Health Post",10.508461199999999,39.129018799999997,2118.654297000000042,Public/Government,Health Post,Kelela,ET030413,South Wello,ET0304,Amhara,ET03,Kelela,"08 degorach",Approved
1076115,"08 Gornje Health Post",10.487251799999999,38.710468200000001,0.000000000000000,Public/Government,Health Post,Wegde,ET030416,South Wello,ET0304,Amhara,ET03,gornje,"08",Approved
1073477,"08 Hitecha Health post",11.266195000000000,39.683073200000003,2073.900000000000091,Public/Government,Health Post,Thehulederie,ET030405,South Wello,ET0304,Amhara,ET03,Hitecha,"8",Approved
1071550,"08 Kombolcha Health Post",11.090635199999999,39.757573200000003,1955.423375000000078,Public/Government,Health Post,Kombolcha town,ET030417,South Wello,ET0304,Amhara,ET03,Kombolcha,"8",Approved
1074277,"08 Zena amba Health Post",10.773110500000000,39.313416500000002,2881.000000000000000,Public/Government,Health Post,Legehida,ET030420,South Wello,ET0304,Amhara,ET03,Zena amba,"08 Zena amba",Approved
1072284,"09 Golela Health Post",10.481327900000000,38.701627799999997,0.000000000000000,Public/Government,Health Post,Wegde,ET030416,South Wello,ET0304,Amhara,ET03,gornje,"09",Approved
1076243,"09 Kombolcha Health Post",11.123857100000000,39.720640000000003,1900.155913999999939,Public/Government,Health Post,Kombolcha town,ET030417,South Wello,ET0304,Amhara,ET03,Kombolcha,"9",Approved
1073550,"09 Kundi Health post",11.283770199999999,39.677360800000002,2115.000000000000000,Public/Government,Health Post,Thehulederie,ET030405,South Wello,ET0304,Amhara,ET03,Kundi,"9",Approved
1072684,"09 Sedere Health post",10.773577100000001,39.345587399999999,2798.000000000000000,Public/Government,Health Post,Legehida,ET030420,South Wello,ET0304,Amhara,ET03,Sedere,"09 Sedere",Approved
1072836,"09 Shafi Health Post",10.538846700000001,39.072786700000002,2526.000000000000000,Public/Government,Health Post,Kelela,ET030413,South Wello,ET0304,Amhara,ET03,Kelela,"09 shafi",Approved
1054411,10 Kabale Health post,9.354500000000000,42.786896700000000,1665.200000000000045,Public/Government,Health Post,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"10",Approved
1055126,10 kebele Health Post,5.959008300000000,43.541558299999998,259.100000000000023,Public/Government,Health Post,Godey town,ET050696,Shabelle,ET0506,Somali,ET05,Godey,10 kebele,Approved
1071358,10 Yilada Health Post,10.778287799999999,39.116627999999999,2429.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1054471,11 Health Post,9.357609000000000,42.784856900000001,1685.000000000000000,Public/Government,Health Post,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"11",Approved
1070823,11 Tiksa Health Post,10.805281799999999,39.146588100000002,2989.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1071527,13 Kechember Health Post,10.761716099999999,39.198255699999997,2854.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1071029,16 Mosebit Health post,10.844844000000000,39.232035699999997,2915.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"016",Approved
1071248,17 Buabuata Health Post,10.846892300000000,39.238037900000002,2953.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"017",Approved
1054412,17 Kabale Health Post,9.362721900000000,42.789249200000000,1656.036620999999968,Public/Government,Health Post,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"17",Approved
1071212,18 Bukas Health post,10.866221899999999,39.338260300000002,3167.827636999999868,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"18",Approved
1054413,19 Kabale Health Post,9.357757299999999,42.784431400000003,1691.099999999999909,Public/Government,Health Post,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"19",Approved
1042960,1st Ashoka Health Post,7.237440800000000,38.122374600000001,1700.799999999999955,Public/Government,Health Post,Wera,ET071402,Halaba,ET0714,SNNP,ET07,,First Ashoka,Approved
1060806,1st Badule Health Post,11.856514499999999,39.955311399999999,1021.605000000000018,Public/Government,Health Post,Euwa,ET020402,Fanti /Zone 4,ET0204,Afar,ET02,,,Approved
1042978,1st Choroko Health Post,7.335336700000000,38.091650600000001,1790.299999999999955,Public/Government,Health Post,Wera,ET071402,Halaba,ET0714,SNNP,ET07,,First Choroko,Approved
1045039,1st Fero Health Center,6.764315300000000,38.478367700000000,1880.400000000000091,Public/Government,Health Center,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,,Fero,Approved
1012113,1st Fero Health Post,6.765658000000000,38.479678999999997,,Public/Government,Health Post,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,Bokaso,1st Fero Health Post,Approved
1042891,1st Hansha Health Post,7.320359600000000,38.174499800000000,1874.900000000000091,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,Guba,1st Hansha,Approved
1042996,1st Konicha Health Post,7.452564200000000,38.248445300000000,1935.547000000000025,Public/Government,Health Post,Wera Djo,ET071404,Halaba,ET0714,SNNP,ET07,,First konicha,Approved
1042905,1st Tefo Health Post,7.341902500000000,38.241042100000001,1815.299999999999955,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,Guba,1st Tefo,Approved
1042890,1st Tuka Health Post,7.373838700000000,38.183225600000000,1995.000000000000000,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,,tuka,Approved
1073976,2 Keymebrat Health Post,10.780272300000000,38.925384399999999,2570.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1071583,20 Dereba Health post,10.857504199999999,39.401816599999997,2923.069824000000153,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"20",Approved
1075766,21 Delel Health Post,10.886500000000000,39.374534099999998,3045.406981999999971,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"21",Approved
1001595,22 Mazoria Internal Medicine Speciality Clinic,9.011620199999999,38.787758500000002,2366.717529000000013,Private for profit,Specialty Clinic,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"4",Approved
1028886,22 Pharmacy,9.014592400000000,38.783655799999998,2377.399902000000111,Private for profit,Pharmacy,Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"3",Approved
1074475,22 Sakorkora Health Post,10.953460900000000,39.361158400000001,3231.451172000000042,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"22",Approved
1063570,23 Druge Store,8.977419800000000,38.885229600000002,2325.699951000000056,Private for profit,Pharmacy,Lemi Kura,ET140111,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1073325,23 Segno  Gebaye Health Post,10.916924399999999,39.299399100000002,3239.446777000000111,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"23",Approved
1071084,24 Merkemecha Health Post,10.918154299999999,39.292640300000002,3246.021240000000034,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"24",Approved
1075893,25 Chiro Health Post,10.952481000000001,39.230805099999998,3254.784912000000077,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"025",Approved
1074851,26 Dembesh Health Post,10.921875800000000,39.227533800000003,3270.657470999999987,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"026",Approved
1072603,28 Kindo Health Post,10.878344000000000,39.215529900000000,2944.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"028",Approved
1072861,29 Tachi Akesta Health Post,10.862811199999999,39.172921799999997,3072.000000000000000,Public/Government,Health Post,Akeseta town,ET030427,South Wello,ET0304,Amhara,ET03,Akesta,"029",Approved
1042961,2nd Ashoka Health Post,7.227732500000000,38.134124800000002,1766.700000000000045,Public/Government,Health Post,Wera,ET071402,Halaba,ET0714,SNNP,ET07,,Second Ashoka,Approved
1061040,2nd Badule Health Post,11.870254200000000,39.977980199999998,986.426000000000045,Public/Government,Health Post,Euwa,ET020402,Fanti /Zone 4,ET0204,Afar,ET02,,"1",Approved
1042958,2nd Choroko Health Post,7.337518800000000,38.111174699999999,1796.799999999999955,Public/Government,Health Post,Wera,ET071402,Halaba,ET0714,SNNP,ET07,,Second Choroko,Approved
1012131,2nd Fero Health Post,6.740800300000000,38.478823499999997,1919.200000000000045,Public/Government,Health Post,Wonosho,ET160013,Sidama,ET1600,Sidama,ET16,,2nd fero,Approved
1042892,2nd Hansha Health Post,7.328550500000000,38.186762399999999,1874.400000000000091,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,Guba,Secund Hanisha Hansha,Approved
1042997,2nd Konicha Health Post,7.452474200000000,38.248444399999997,1954.791999999999916,Public/Government,Health Post,Wera Djo,ET071404,Halaba,ET0714,SNNP,ET07,,second konicha,Approved
1042965,2nd Mekala Besic Health Post,7.271995900000000,38.141365100000002,1804.900000000000091,Public/Government,Health Post,Wera,ET071402,Halaba,ET0714,SNNP,ET07,,Second Mekala,Approved
1003974,2nd Mogisa Health Center,6.625228900000000,38.461498300000002,0.000000000000000,Public/Government,Health Center,Aleta Wendo,ET160005,Sidama,ET1600,Sidama,ET16,,2nd Mogisa,Approved
1042908,2nd Tefo Health Post,7.354244400000000,38.253126500000000,1840.099999999999909,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,Guba,Secund Tefo,Approved
1042889,2nd Tuka Health Post,7.389317100000000,38.188266400000003,1999.200000000000045,Public/Government,Health Post,Atote Ulo,ET071403,Halaba,ET0714,SNNP,ET07,,Secund Tuka,Approved
1070769,30 Ychaya Health Post,10.902711900000000,39.157162499999998,3273.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"030",Approved
1074516,31 Golehito Health Post,10.906132500000000,39.095497399999999,3658.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,"031",Approved
1072654,32 HieTietiera Health Post,10.772192600000000,39.055618799999998,2440.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1076237,33 Gerezawuya Healyh Post,10.782594100000001,39.113320799999997,2390.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1075540,37 Fisho Health Post,10.810900300000000,38.965578399999998,2934.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1002249,3B Dental Specialty Clinic,8.993310700000000,38.758962599999997,2312.599854000000050,Private for profit,Specialty Clinic,Kirkos,ET140106,Region 14,ET1401,Addis Ababa,ET14,,"8",Approved
1057871,3F Primary Clinic,8.944268100000000,38.678140200000001,2251.956999999999880,Private Not for profit,Clinic,Sebeta town,ET042009,Finfine Special,ET0420,Oromia,ET04,Furi,Muda Furi,Approved
1040704,3G Diagnostic imaging,13.509314300000000,39.464896299999999,2014.000000000000000,Private for profit,ImagingCenters,Mekelle,ET010701,Mekelle,ET0107,Tigray,ET01,,,Approved
1065400,3M Sisters Pharmacy,9.004393900000000,38.676725500000003,2437.599854000000050,Private for profit,Pharmacy,Kolfe Keraniyo,ET140103,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"000",Approved
1057562,3S Specialty Pediatric Clinic,9.004416000000003,38.674056999999998,2449.899902000000111,Private for profit,Specialty Clinic,Kolfe Keraniyo,ET140103,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"000",Approved
1071128,3Tu Segno Health Post,10.776320600000000,36.833890400000001,2092.800000000000182,Public/Government,Health Post,Ankasha,ET030903,Awi,ET0309,Amhara,ET03,3Tu Segno,3Tu Segno,Approved
1057617,4 Killo Pharmacy,9.033183299999999,38.761829499999997,2428.399902000000111,Private for profit,Pharmacy,Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa City Administration,,Approved
1029824,41 Eyesus Pharmacy,9.065333100000000,38.771734899999998,2573.000000000000000,Private for profit,Pharmacy,Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,,Approved
1089431,49 Pharmacy,9.010919800000000,38.890289500000002,0.000000000000000,Private for profit,Pharmacy,Lemi Kura,ET140111,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1030060,58 Kidest Mariam Medium Clinic,8.944198300000000,38.754496600000003,2186.800048999999944,Private for profit,Clinic,Nifas Silk Lafto,ET140102,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1029483,6 Killo Anba Gibi pharmcy,9.041469700000000,38.762251499999998,2448.299805000000106,Private for profit,Pharmacy,Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa City Administration,"6",Approved
1044294,6 killo Medium Clinic,9.043005100000000,38.763734399999997,2468.000000000000000,Private for profit,Clinic,Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1072982,7 Jingo Health Post,10.818433499999999,39.029035700000001,2790.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1085947,70Kare Pharmacy,13.469750400000001,39.451250299999998,2159.259520999999950,Private for profit,Pharmacy,Mekelle,ET010701,Mekelle,ET0107,Tigray,ET01,,,Approved
1075903,8 Biyu Health Post,10.780575100000000,39.010626199999997,2411.000000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1075749,9 Hudad Health Post,10.793476399999999,39.073000299999997,2408.500000000000000,Public/Government,Health Post,Legambo,ET030410,South Wello,ET0304,Amhara,ET03,Akesta,,Approved
1049854,A B M Drug Store,10.060117699999999,34.547441399999997,1591.500000000000000,Private for profit,Pharmacy,Assosa town Administration,ET060309,Assosa,ET0603,Benishangul Gumz,ET06,Asossa,"03",Approved
1030544,A D M Speciality Clinic,9.003966000000000,38.815151399999998,2358.655272999999852,Private for profit,Specialty Clinic,Bole,ET140104,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"7",Approved
1065393,A S K Pharmacy,9.027604000000000,38.715101699999998,2438.244384999999966,Private for profit,Pharmacy,Lideta,ET140105,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"000",Approved
1060750,A.B pharmacy,9.014974000000000,38.783102800000002,2358.599854000000050,Private for profit,Pharmacy,Yeka,ET140107,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1057961,A.H.M. Medium Clinic,9.051899300000001,38.749545900000001,2527.599999999999909,Private for profit,Clinic,Gulele,ET140110,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"0000",Approved
1057667,A.M Medium Dental Clinic,8.981426500000000,38.690821200000002,0.000000000000000,Private for profit,Specialty Clinic,Kolfe Keraniyo,ET140103,Region 14,ET1401,Addis Ababa,ET14,Addis Ababa,"000",Approved
1038248,A.T PLC Medium Clinic,8.544378300000000,39.273421900000002,1614.700072999999975,Private for profit,Clinic,Adama town,ET040714,East Shewa,ET0407,Oromia,ET04,Adama,Buta Woreda,Approved
1080967,A/rehman Drug Store,7.790948300000000,38.248376700000001,1930.792999999999893,Private for profit,Pharmacy,Dalocha,ET072005,Siltie,ET0720,SNNP,ET07,dalocha,Gafat,Approved
1089740,AaBET Hospital Community Pharmacy,9.040060799999999,38.743558299999997,2453.500000000000000,Public/Government,Pharmacy,Arada,ET140109,Region 14,ET1401,Addis Ababa,ET14,,,Approved
1012147,Aabledar Health Post,10.740283300000000,40.184160200000001,1016.129882999999950,Public/Government,Health Post,Dawe,ET020503,Hari /Zone 5,ET0205,Afar,ET02,,Aabledar,Approved
1061720,Aafi Drug Store,9.343123500000001,42.820824999999999,1668.799999999999955,Private for profit,Pharmacy,Jigjiga town,ET050293,Fafan,ET0502,Somali,ET05,Jigjiga,"06",Approved
1086389,Aafi Rural Drug Vender,8.056604999999999,44.292990600000003,1065.099999999999909,Private for profit,Other,Aware,ET050303,Jarar,ET0503,Somali,ET05,Aware,"03",Approved
1038617,Aage Drug Store,7.684712100000000,36.849676600000002,1753.299999999999955,Private for profit,Pharmacy,Jimma town,ET040418,Jimma,ET0404,Oromia,ET04,Jimma,Mandera Kochi,Approved
